N,matrix_type,beta,gamma,mse,snr_db,cosine_similarity
5,per_tile_varying,0.3,0.3,0.0003669069556053728,17.65894549678857,0.9918045997619629
5,per_tile_varying,0.3,0.5,0.0004932151641696692,16.374140738610734,0.9897575378417969
5,per_tile_varying,0.5,0.0,0.0006245528347790241,15.348813106962009,0.9859446287155151
5,per_tile_varying,0.5,0.1,0.0007619813550263643,14.485061499227658,0.9838318228721619
5,per_tile_varying,0.5,0.2,0.0009524269262328744,13.516188296873576,0.9810560941696167
5,per_tile_varying,0.5,0.3,0.0012000353308394551,12.512564620945685,0.9777486324310303
5,per_tile_varying,0.5,0.5,0.0019033188000321388,10.509389572442968,0.9692928791046143
5,per_tile_varying,0.7,0.0,0.001962860580533743,10.375610412949761,0.9589173793792725
5,per_tile_varying,0.7,0.1,0.0025050544645637274,9.316333219318913,0.9523383975028992
5,per_tile_varying,0.7,0.2,0.0032584844157099724,8.174348463663277,0.9439770579338074
5,per_tile_varying,0.7,0.3,0.004210680723190308,7.060981825220344,0.9348552823066711
5,per_tile_varying,0.7,0.5,0.00681990897282958,4.966719165619425,0.913062572479248
8,random_iid,0.0,0.0,4.921214440400945e-06,19.089551649515634,0.9944746494293213
8,random_iid,0.0,0.1,4.921214440400945e-06,19.089551649515634,0.9944746494293213
8,random_iid,0.0,0.2,4.921214440400945e-06,19.089551649515634,0.9944746494293213
8,random_iid,0.0,0.3,4.921214440400945e-06,19.089551649515634,0.9944746494293213
8,random_iid,0.0,0.5,4.921214440400945e-06,19.089551649515634,0.9944746494293213
8,random_iid,0.15,0.0,2.5709791771078017e-06,21.909288954297693,0.9969983100891113
8,random_iid,0.15,0.1,2.4272947030112846e-06,22.159049464963545,0.9970908761024475
8,random_iid,0.15,0.2,2.3327720555244014e-06,22.331551504276582,0.9971418976783752
